Chr01	WW01	26514199	7	0
Chr01	WW04	25316319	13	0
Chr01	ME01	29469597	18	0
Chr02	WW01	27990816	13	0
Chr02	WW04	26743770	18	0
Chr02	ME01	31388926	19	0
Chr03	WW01	20594368	15	0
Chr03	WW04	19766196	15	0
Chr03	ME01	23022029	10	0
Chr04	WW01	20311295	14	0
Chr04	WW04	19362226	10	0
Chr04	ME01	22472790	12	1
Chr05	WW01	19780266	8	0
Chr05	WW04	18915871	10	0
Chr05	ME01	21838024	20	0
Chr06	WW01	17848813	22	0
Chr06	WW04	16957719	13	0
Chr06	ME01	19730394	16	0
Chr07	WW01	18449848	18	0
Chr07	WW04	17743327	16	1
Chr07	ME01	20156217	15	0
Chr08	WW01	15827611	15	0
Chr08	WW04	15247534	14	0
Chr08	ME01	17592166	5	0
Chr09	WW01	14236915	10	0
Chr09	WW04	13536114	13	0
Chr09	ME01	15892549	12	0
Chr10	WW01	13706583	16	0
Chr10	WW04	12996197	9	0
Chr10	ME01	14930717	10	0
Chr11	WW01	12591564	7	0
Chr11	WW04	12041290	10	1
Chr11	ME01	14114883	11	0
Chr12	WW01	11667253	17	0
Chr12	WW04	11079245	4	0
Chr12	ME01	13088778	8	0
Chr13	WW01	11215875	12	0
Chr13	WW04	10664987	7	0
Chr13	ME01	12524635	10	0
Chr14	WW01	12065090	3	0
Chr14	WW04	11500967	7	0
Chr14	ME01	13420844	9	0
Chr15	WW01	11707916	7	0
Chr15	WW04	11147393	2	0
Chr15	ME01	13150750	11	0
Chr16	WW01	11181130	13	0
Chr16	WW04	10704463	8	0
Chr16	ME01	12541846	11	0
Chr17	WW01	10460112	13	0
Chr17	WW04	9977009	12	0
Chr17	ME01	11542903	20	0
Chr18	WW01	9219594	6	0
Chr18	WW04	8758149	8	0
Chr18	ME01	10535827	26	0
Chr19	WW01	9742899	16	0
Chr19	WW04	9411352	34	0
Chr19	ME01	10841689	27	0
Chr20	WW01	9498275	15	0
Chr20	WW04	9116221	19	0
Chr20	ME01	10394383	10	0
Chr21	WW01	8554141	4	0
Chr21	WW04	8299977	6	0
Chr21	ME01	9143318	10	0
